Gati-KWE,gati-kwe,"+91 1800-180-4284",http://www.gatikwe.com/,express,//s.trackingmore.com/images/icons/express/gati-kwe.png,IN,http://www.gatikwe.com/docket-tracker/,Gati-KWE
"IMEX Global Solutions",imexglobalsolutions,+001-888-795-1842,http://www.imexglobalsolutions.com/,express,//s.trackingmore.com/images/icons/express/imexglobalsolutions.png,US,http://dm.mytracking.net/IMEX/track/TrackDetails.aspx?t=******,"IMEX Global Solutions"
"Oman Post",oman-post,"+ (968) 24769925",http://www.omanpost.om/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/15010.jpg,OM,http://www.omanpost.om/,阿曼邮政
"KGM Hub",kgmhub,"+65 6532 7172",http://kgmhub.com/customer/public-tracking,express,//s.trackingmore.com/images/icons/express/kgmhub.png,,http://kgmhub.com/customer/public-tracking,"KGM Hub"
"Easy Mail",easy-mail,"+30 210 48 35 000",http://easy-mail.gr/,express,//s.trackingmore.com/images/icons/express/easy-mail.png,GR,http://easy-mail.gr/index.php/en/web-tracking,"Easy Mail"
Qxpress,qxpress,"+86 755-8829 7707",http://www.qxpress.asia/eng/html/,express,//s.trackingmore.com/images/icons/express/qxpress.png,SG,http://www.qxpress.asia/chi/html/customer_tracking_view.html?value=******,Qxpress
IDEX,idexpress,"+86 400 880 9976",http://www.idexpress.com.cn/,express,//s.trackingmore.com/images/icons/express/idexpress.png,CN,http://www.idexpress.com.cn/cgi-bin/GInfo.dll?EmmisTrack,IDEX
"FD Express",fd-express,"+86 0755-22225656",http://www.fangdi56.com/,express,//s.trackingmore.com/images/icons/express/fd-express.png,cn,http://fd.kingtrans.cn//WebTrack,方递物流
"DTDC Plus",dtdc-plus,3300444,http://dtdc.com/,express,//s.trackingmore.com/images/icons/express/dtdc-plus.png,IN,http://dtdc.com/track,dtdc-plus
hound,hound,,http://www.hound-express.com/,express,//s.trackingmore.com/images/icons/express/hound.png,,,"Hound Express"
"OCS Worldwide",ocs-worldwide,"0845 678 9800",http://www.ocsworldwide.co.uk,express,//s.trackingmore.com/images/icons/express/ocs-worldwide.png,UK,,"OCS Worldwide"
"ROSAN EXPRESS",rosan,"+86 134 342 72270",http://meest.cn/,express,//s.trackingmore.com/images/icons/express/rosan.png,CN,https://t.meest-group.com/,中乌融盛速递
"RR Donnelley",rrdonnelley,,http://www.internationalservices.rrd.com/,express,//s.trackingmore.com/images/icons/express/rrdonnelley.png,,https://internationalservices.rrd.com/ParcelTracker/HomePageTracker,"RR Donnelley"
"WSGD Logistics",wsgd-logistics,,http://www.worldshipgd.com/,express,//s.trackingmore.com/images/icons/express/wsgd-logistics.png,,http://www.worldshipgd.com/,WSGD物流
"Con-way Freight",con-way,"+1 800 426-6929",https://www.con-way.com,express,//s.trackingmore.com/images/icons/express/con-way.png,US,https://app.ltl.xpo.com/appjs/tracking/#/tracking,"Con-way Freight"
"Fedex Freight",fedex-freight,"1 800 247 4747",https://www.fedex.com/us/freight/,express,//s.trackingmore.com/images/icons/express/fedex-freight.png,US,https://www.fedex.com/apps/fedextrack/?action=track&tracknumbers=******&locale=en_US&cntry_code=us,fedex-freight
UEQ,ueq,020-37639835,http://www.ueq.com,express,//s.trackingmore.com/images/icons/express/ueq.png,CN,,UEQ
"Estafeta USA",estafetausa,"1 (866) 518-6600",https://estafetausa.com/,express,//s.trackingmore.com/images/icons/express/estafetausa.png,US,,"Estafeta USA"
"Ninja Van",ninjavan,"+65 6602 8271",http://ninjavan.sg/,express,//s.trackingmore.com/images/icons/express/ninjavan.png,SG,,"Ninja Van"
"ESHUN International Logistics",zes-express,0579-85400510,http://www.zes-express.com/,express,//s.trackingmore.com/images/icons/express/zes-express.png,,http://120.26.82.200:8080/track_query.aspx?track_number=******,俄顺国际物流
"SRE Korea",srekorea,"+82 02 2661 0055",http://www.srekorea.co.kr/,express,//s.trackingmore.com/images/icons/express/srekorea.png,KR,http://www.srekorea.co.kr/home/index.html,"SRE Korea"
"Speedex Courier",speedexcourier,"+965 1881881",http://www.speedexcourier.com/,express,//s.trackingmore.com/images/icons/express/speedexcourier.png,,https://mybox.postaplus.com/#track-shipments,"Speedex Courier"
"FedEx Ground",fedex-ground,"1 800 247 4747",http://www.fedex.com,express,//s.trackingmore.com/images/icons/express/fedex-ground.png,US,https://www.fedex.com/apps/fedextrack/?action=track&trackingnumber=******&cntry_code=us&locale=en_US,fedex-ground
"Sum Xpress",sumxpress,+86-0755-84869607,http://www.sumxpress.com,express,//s.trackingmore.com/images/icons/express/sumxpress.png,,,速玛物流
"Art Logexpress",artlogexpress,,http://artlogexpress.com/,express,//s.trackingmore.com/images/icons/express/artlogexpress.png,CN,,"Art Logexpress"
"Overseas Territory FR EMS",overseas-territory-fr-ems,,http://www.chronopost.fr/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/97012.jpg,FR,http://www.chronopost.fr/,"海外领地法国 EMS"
Expeditors,expeditors,+1206-674-3400,http://www.expeditors.com/,express,//s.trackingmore.com/images/icons/express/expeditors.png,US,http://expo.expeditors.com/expo/ExpoReport/SQGuestList.jsp,Expeditors
utec,utec,"+38(044)228 53 03",http://www.utec.info/,express,//s.trackingmore.com/images/icons/express/utec.png,,https://www.utec.info/en/,UTEC瞬移达
"Yamato Japan",taqbin-jp,"0120 01 9625",http://www.kuronekoyamato.co.jp/en/,express,//s.trackingmore.com/images/icons/express/taqbin-jp.png,JP,http://www.kuronekoyamato.co.jp/ytc/en/,Yamato宅急便
SPSR,spsr,"+7 (495) 981-10-10",http://www.spsr.ru/,express,//s.trackingmore.com/images/icons/express/spsr.png,RU,https://www.spsr.ru/ru/service/monitoring?search=******,中俄快递SPSR
"DHL Hong Kong",dhl-hong-kong,"+852 2218-6888",http://www.dhl.com.hk/tc.html,express,//s.trackingmore.com/images/icons/express/dhl-hong-kong.png,,https://www.logistics.dhl/hk-zh/home/tracking.html,香港DHL
"eParcel Korea",eparcel-kr,+822-2664-4032,http://eparcel.kr,express,//s.trackingmore.com/images/icons/express/eparcel-kr.png,KR,,"eParcel Korea"
"Trending Times",deltafille,909-529-0472,www.trendingtimes.net,express,//s.trackingmore.com/images/icons/express/deltafille.png,US,,"Trending Times"
"Chronopost Portugal",chronopost-portugal,"+351 707 45 28 28",http://chronopost.pt/,express,//s.trackingmore.com/images/icons/express/chronopost-portugal.png,PT,https://chronopost.pt/en/node/167,"Chronopost Portugal"
"Flyway Express",flywayex,"0064 9 948 2780",http://www.flywayex.com/,express,//s.trackingmore.com/images/icons/express/flywayex.png,cn,http://www.flywayex.com/cgi-bin/GInfo.dll?DispInfo&w=flyway&nid=22,程光快递
CNEX,jiaji,400-820-5566,http://www.jiaji.com/,express,//s.trackingmore.com/images/icons/express/jiaji.png,CN,https://www.jiaji.com/QueryTracking,佳吉物流
Sagawa,sagawa,,http://www.sagawa-exp.co.jp/,express,//s.trackingmore.com/images/icons/express/sagawa.png,JP,http://k2k.sagawa-exp.co.jp/p/sagawa/web/okurijosearcheng.jsp,Sagawa佐川急便
"UPS Freight",ups-freight,"+1 800-333-7400",http://ltl.upsfreight.com,express,//s.trackingmore.com/images/icons/express/ups-freight.png,US,https://ltl.upsfreight.com,ups-freight
SUNING,suning,95315,http://wuliu.suning.com/slp/home/home.htm,express,//s.trackingmore.com/images/icons/express/suning.png,,,苏宁物流
"DD Express",ddexpress,+603-74997232,https://dd.express/,express,//s.trackingmore.com/images/icons/express/ddexpress.png,MY,,"DD Express"
XpressBees,xpressbees,"+91 020 46608 105",http://www.xpressbees.com/,express,//s.trackingmore.com/images/icons/express/xpressbees.png,IN,,XpressBees
XDEXPRESS,xdexpress,"03 9544 7322",http://www.xdexpress.com.au/,express,//s.trackingmore.com/images/icons/express/xdexpress.png,AU,http://www.xdexpress.com.au/Express.aspx,迅达速递
"ABX Express",abxexpress-my,"+60 03-7711 6633",http://www.abxexpress.com.my/,express,//s.trackingmore.com/images/icons/express/abxexpress-my.png,MY,http://www.abxexpress.com.my/tracking.html,"ABX Express"
"Courier IT",courier-it,"+27 21 555 6777",http://www.courierit.co.za/,express,//s.trackingmore.com/images/icons/express/courier-it.png,ZA,http://www.courierit.co.za/,"Courier IT"
"UPS Ground",ups-ground,"1 800 742 5877",http://www.ups.com,express,//s.trackingmore.com/images/icons/express/ups-ground.png,US,https://www.ups.com/track?loc=en_US&tracknum=******&requester=WT,ups-ground
"DPD Germany",dpd-de,,https://tracking.dpd.de/status/gb_GB/404,express,//s.trackingmore.com/images/icons/express/dpd-de.png,DE,,"德国 DPD"
"DPD Romania",dpd-ro,031.824.9090,https://www.dpd.com/ro_en/home/about_dpd/dpd_romania,express,//s.trackingmore.com/images/icons/express/dpd-ro.png,RO,,"DPD Romania"
"Specialised Freight",specialised-freight,"+27 21 528 1000",http://www.specialisedfreight.co.za/,express,//s.trackingmore.com/images/icons/express/specialised-freight.png,ZA,http://tracking.parcelperfect.com/login.php,"Specialised Freight"
venucia,qichen,00852-31166708,http://www.qichen.hk/,express,//s.trackingmore.com/images/icons/express/qichen.png,CN,,启辰国际物流
"Overseas Territory US Post",overseas-territory-us-post,1/800-275-8777,http://www.usps.com/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/98010.jpg,US,https://tools.usps.com/go/TrackConfirmAction_input,海外领地美国邮政
Mypostonline,mypostonline,"+60 07-6625692",http://qsm.mypostonline.com.cn/index.php,express,//s.trackingmore.com/images/icons/express/mypostonline.png,MY,http://qsm.mypostonline.com.cn/Tracking.php,Mypostonline
"UPS Mail Innovations",ups-mi,"+1 800-500-2224",http://www.upsmailinnovations.com/,express,//s.trackingmore.com/images/icons/express/ups-mi.png,US,https://www.ups-mi.net/packageID/,"UPS Mail Innovations"
"UPS Mail Innovations",ups-mail-innovations,"+1 800-500-2224",http://www.upsmailinnovations.com/,express,//s.trackingmore.com/images/icons/express/ups-mail-innovations.png,US,
"RRS Logistics",rrs,400-800-9999,https://www.rrswl.com,express,//s.trackingmore.com/images/icons/express/rrs.png,CN,,日日顺物流
"Pakistan Post",pakistan-post,"+(92) 51-4102906",http://www.pakpost.gov.pk/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/16010.jpg,PK,http://www.pakpost.gov.pk/,巴基斯坦邮政
13ten,13-ten,"0800 783 1310",http://www.13-ten.com/,express,//s.trackingmore.com/images/icons/express/13-ten.png,,http://13ten-tracking.citipost.co.uk/publicsearch/,13ten
"Jam Express",jam-express,"+63 239 7502",http://www.myjamexpress.com/,express,//s.trackingmore.com/images/icons/express/jam-express.png,PH,http://www.myjamexpress.com/,"Jam Express"
"DPE South Africa",dpe-south-africa,"+27 (011) 573 3000",http://www.dpe.co.za/,express,//s.trackingmore.com/images/icons/express/dpe-south-africa.png,ZA,http://www.southafricanpostoffice.post/,"DPE South Africa"
"Saia LTL Freight",saia-freight,1-800-765-7242,https://www.saia.com/,express,//s.trackingmore.com/images/icons/express/saia-freight.png,US,,"Saia LTL Freight"
"Dawn Wing",dawn-wing,"+27 0861 223 224",http://www.dawnwing.co.za/,express,//s.trackingmore.com/images/icons/express/dawn-wing.png,ZA,http://www.dawnwing.co.za/business-tools/online-parcel-tracking/,"Dawn Wing"
138sd,138sd,0850340287,http://www.138sd.net/,express,//s.trackingmore.com/images/icons/express/138sd.png,TH,http://www.138sd.net/cgi-bin/GInfo.dll?DispInfo&w=138sd&nid=8,泰国138快递
"Hanxuan international express",hxgj56,020-36481329,http://www.hxgj56.com/index.html,express,//s.trackingmore.com/images/icons/express/hxgj56.png,CN,,瀚轩国际物流
"Panama Post",correos-panama,"+ (507) 512-7601",http://www.correospanama.gob.pa/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/16030.jpg,PA,http://www.correospanama.gob.pa/index.php?option=com_wrapper&view=wrapper&Itemid=70,巴拿马邮政
"Jayon Express (JEX)",jayonexpress,,http://jayonexpress.com/,express,//s.trackingmore.com/images/icons/express/jayonexpress.png,SG,http://128.199.254.149/m/,"Jayon Express (JEX)"
"Fastrak Services",fastrak-services,"+66 (2) 710-2900",http://www.fastrak.co.th/,express,//s.trackingmore.com/images/icons/express/fastrak-services.png,TH,http://www.fastrak.co.th/,"Fastrak Services"
"FERCAM Logistics & Transport",fercam,"+39 0471 530000",https://www.fercam.com/de/home-1.html,express,//s.trackingmore.com/images/icons/express/fercam.png,IT,,"FERCAM Logistics & Transport"
"Papua New Guinea Post",postpng,"(675) 305 3700",http://www.postpng.com.pg/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/16040.jpg,PG,http://www.postpng.com.pg/track_trace,巴布亚新几内亚邮政
"Nova Poshta",nova-poshta,"+380 50-4-500-609",http://novaposhta.ua/,express,//s.trackingmore.com/images/icons/express/nova-poshta.png,UA,https://novaposhta.ua/tracking/index/cargo_number/******/no_redirect/1,"Nova Poshta"
"KWT Express",kwt56,0755-89689111,http://www.kwt56.com/,express,//s.trackingmore.com/images/icons/express/kwt56.png,,http://58.61.160.51:8240/TrackInfoJHD/track/qry_track_info,京华达物流
Auspost,auspost,"+61 3 8847 9980",http://auspost.com.au,globalpost,//s.trackingmore.com/images/icons/express/auspost.png,AU,https://auspost.com.au/mypost/track/#/search,auspost
"Paraguay Post",correo-paraguayo,"(595 21) 498-112/16",http://www.correoparaguayo.gov.py/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/16050.jpg,PY,http://www.correoparaguayo.gov.py/index.php/rastreo/rastreo-de-envios-internacionales,巴拉圭邮政
"RPX Indonesia",rpx,"+62 0-800-1-888-900",http://rpx.co.id/,express,//s.trackingmore.com/images/icons/express/rpx.png,ID,https://www.rpx.co.id/en/your-assistant/domestic-tracking/,"RPX Indonesia"
"Antron Express",168express,,http://123.58.5.229:8080/home.html,express,//s.trackingmore.com/images/icons/express/168express.png,CN,,"Antron Express"
Serpost,serpost,"(51) 511-5000",http://www.serpost.com.pe/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/16060.jpg,PE,http://www.serpost.com.pe/,秘鲁邮政
"Philippines Post",phlpost,"+ (63) 854-9825",http://www.phlpost.gov.ph/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/16070.jpg,PH,https://tracking.phlpost.gov.ph/,菲律宾邮政
"SGT Express",sgtwl,"+86 0755-82811186",http://www.sgtwl.cn/,express,//s.trackingmore.com/images/icons/express/sgtwl.png,CN,http://www.sgtwl.cn/,深港台物流
correosexpress,correosexpress,"902 1 22 333",https://www.correosexpress.com,express,//s.trackingmore.com/images/icons/express/correosexpress.png,ES,,"Correos Express"
"Poland Post",poczta-polska,"(48) 43 842 06 00",http://www.poczta-polska.pl/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/16080.jpg,PL,https://www.envelo.pl/?s=******,波兰邮政
"FAST BEE",fbb,86-18206040889,http://www.xffbb.com,express,//s.trackingmore.com/images/icons/express/fbb.png,US,,迅蜂物联
Wiseloads,wiseloads,+353749101911,http://wiseloads.com/home.php,express,//s.trackingmore.com/images/icons/express/wiseloads.png,IE,https://wiseloads.dmsmatrix.net/trackings/get_info,wiseloads快递
COE,coe,+86-755-83575000,http://www.coe.com.hk/lang?lang=us,express,//s.trackingmore.com/images/icons/express/coe.png,,http://www.coe.com.hk/query,COE
"UC Express",uc-express,"+86 400 111 1119",http://www.uc56.com/,express,//s.trackingmore.com/images/icons/express/uc-express.png,,http://www.uce.cn/service/expressTracking.html,优速快递
wnDirect,wndirect,"(+44) 1753 561 262",http://wndirect.com/en,express,//s.trackingmore.com/images/icons/express/wndirect.png,UK,https://wndirect.com/tracking.php?type=OR&ref=******&submit=#,wndirect快递
"ELTA Courier",elta-courier-gr,"+30 210 6073 000",http://www.elta-courier.gr/,express,//s.trackingmore.com/images/icons/express/elta-courier-gr.png,GR,,"ELTA Courier"
"Rwanda Post",iposita-rwanda,,http://www.i-posita.rw/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/18040.jpg,RW,http://i-posita.rw/track-trace-gtt/,卢旺达邮政
Eurodis,eurodis,,http://eurodis.com/,express,//s.trackingmore.com/images/icons/express/eurodis.png,,https://eurodis.com/track-trace,Eurodis快递
TIPSA,tip-sa,"902 10 10 47",http://www.tip-sa.com/,express,//s.trackingmore.com/images/icons/express/tip-sa.png,ES,,TIPSA
"Saint Lucia Post",saint-lucia-post,"1 (758) 452-2671",http://www.stluciapostal.com/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/12090.jpg,LC,http://www.stluciapostal.com/global-track-trace/,圣卢西亚邮政
Matdespatch,matdespatch,000660000768,https://matdespatch.com/my/,express,//s.trackingmore.com/images/icons/express/matdespatch.png,MY,https://app.matdespatch.com/customer/track?trackingNo=******,Matdespatch快递
"LHT Express",lhtex,4008888887,http://www.lhtex.com.cn/index.asp,express,//s.trackingmore.com/images/icons/express/lhtex.png,CN,http://58.61.37.152:7000/lhtex/track.action,联昊通
"Saint Vincent And The Grenadines",svgpost,"(784) 4571744",http://www.svgpost.gov.vc/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19020.jpg,VC,http://www.gpost.ge/?site-lang=ka&site-path=help/tracking/,圣文森特和格林纳丁斯
"Samoa Post",samoa-post,"+ 685-27640",http://samoapost.ws/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19280.jpg,WS,http://samoapost.ws/,西萨摩亚邮政
"TNT Australia",tnt-au,131150,https://www.tnt.com/express/en_au/site/home.html,express,//s.trackingmore.com/images/icons/express/tnt-au.png,AU,https://www.tnt.com/express/zh_cn/site/shipping-tools/tracking.html?searchType=con&cons=******,澳大利亚TNT
"Wanb Express",wanbexpress,0755-28918827,http://www.wanbexpress.com/,express,//s.trackingmore.com/images/icons/express/wanbexpress.png,CN,http://www.wanbexpress.com/cxgj.php?act=post&order=******,万邦速达
AnserX,anserx,0755-2868-5256,http://www.anserx.com/,express,//s.trackingmore.com/images/icons/express/anserx.png,CN,,斑头雁国际物流
"San Marino Post",san-marino-post,"(378) 0549-882564",https://www.poste.sm/on-line/home.html,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19050.jpg,SM,https://www.poste.sm/on-line/home/servizi/servizi-on-line/tracciatura-oggetti-a-firma.html#service,圣马力诺邮政
SprintPack,sprintpack,"+86 10 67762567",http://track.sprintpack.com.cn/,express,//s.trackingmore.com/images/icons/express/sprintpack.png,,http://track.sprintpack.com.cn/,SprintPack
"KJY Logistics",kjy,0755-22675209,http://tracking.kjy.com,express,//s.trackingmore.com/images/icons/express/kjy.png,CN,,跨境翼物流
yakit,yakit,"+1 408 645 0086",https://www.yakit.com/,express,//s.trackingmore.com/images/icons/express/yakit.png,US,https://www.yakit.com/shipment-tracking/,yakit快递
"CHOICE Logistics",choice,"400 613 8844",http://en.choicexp.com/,express,//s.trackingmore.com/images/icons/express/choice.png,CN,,赛时国际货运
"Saudi Post",saudi-post,"966 9200 05700",http://www.sp.com.sa/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19070.jpg,SA,https://www.sp.com.sa/ar/Electronic/Pages/TrackShipment.aspx?k=******,沙特阿拉伯邮政
Kawa,kawa,86-0755-27397426,http://kawa.cn/,express,//s.trackingmore.com/images/icons/express/kawa.png,cn,http://14.215.133.9:8032/query.aspx,嘉华
"Hunter Express",hunterexpress,"+61 2 9780 4099",http://www.hunterexpress.com.au/home,express,//s.trackingmore.com/images/icons/express/hunterexpress.png,AU,https://www.hunterexpress.com.au/home,猎人快车
"JD Logistics",jd-logistics,950616,http://www.jdwl.com,express,//s.trackingmore.com/images/icons/express/jd-logistics.png,CN,,京东国际物流
"Senegal Post",senegal-post,"(221) 33 839 34 34",http://www.laposte.sn/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19080.jpg,SN,http://www.laposte.sn/laposte/tracking.php,塞内加尔邮政
"Serbia Post",serbia-post,"381 700 100 300",http://www.posta.rs/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19090.jpg,RS,http://www.posta.rs/struktura/eng/aplikacije/alati/posiljke.asp,塞尔维亚邮政
"TAQBIN Hong Kong",taqbin-hk,"(852) 2829-2222",http://hk.ta-q-bin.com/tc/,express,//s.trackingmore.com/images/icons/express/taqbin-hk.png,HK,http://www.bizlogi.com/WWTSGeneral/TrackingGeneral/Search.aspx,香港宅急便
"Line Clear Express & Logistics",line-clear,"03-7890 3535",https://lineclearexpress.com/my/tracking-mobile/,express,//s.trackingmore.com/images/icons/express/line-clear.png,MY,,"Line Clear Express & Logistics"
"Seychelles Post",seychelles-post,"(248) 428 85 55",http://www.seychellespost.gov.sc/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19110.jpg,SC,http://www.seychelles-post.com/globaltrack.php,塞舌尔邮政
"Speed Post",speed-post,"+91 1800 11 2011",http://www.indiapost.gov.in/,globalpost,//s.trackingmore.com/images/icons/express/speed-post.png,IN,,"印度邮政Speed Post"
"UBon Express",ubonex,"+86 4008306050",http://www.ubonex.com,express,//s.trackingmore.com/images/icons/express/ubonex.png,,http://www.ubonex.cn/f/list-71.html?orderNum=******,优邦速运
"Euasia Express",euasia,088-668-1277,http://www.euasia.eu,express,//s.trackingmore.com/images/icons/express/euasia.png,,,EAX欧亚专线
"OCA Argentina",oca-ar,0800-999-7700,http://www.oca.com.ar,express,//s.trackingmore.com/images/icons/express/oca-ar.png,AR,,"OCA Argentina"
"Profit Fields",8dt,0755-29190008,http://www.kuaidi.hk/,express,//s.trackingmore.com/images/icons/express/8dt.png,CN,http://www.kuaidi.hk/awb.do?method=findByText,永利八达通
Asendia,asendia,,https://tracking.asendia.com,express,//s.trackingmore.com/images/icons/express/asendia.png,,,Asendia
"Slovakia Post",slovakia-post,"(421) 48 437 87 77",http://www.posta.sk/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19140.jpg,SK,https://tandt.posta.sk/en,斯洛伐克邮政
"Slovenia Post",slovenia-post,"386 080 14 00",http://www.posta.si/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19150.jpg,SI,https://sledenje.posta.si/Default.aspx,斯洛文尼亚邮政
"2U Express",2uex,"1(347)506 0880",http://www.2uex.com/,express,//s.trackingmore.com/images/icons/express/2uex.png,,http://www.2uex.com/selectorder/******,优优速递
IEPost,iepost,020-3147-7487,http://www.ie-post.com/,express,//s.trackingmore.com/images/icons/express/iepost.png,,,iepost
Espost,espost,688338888,http://www.espost.es/track,express,//s.trackingmore.com/images/icons/express/espost.png,ES,,Espost
"Solomon Post",solomon-post,,http://www.solomonpost.com.sb/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/19160.jpg,SB,https://www.ems.post/en/global-network/tracking,所罗门群岛邮政
"Ane Express",ane66,40010-40088,http://www.ane56.com,express,//s.trackingmore.com/images/icons/express/ane66.png,,http://www.ane56.com/search/waybilltrack.jsp,安能物流
Alljoy,alljoy,400-900-1982,http://www.alljoylogistics.com/,express,//s.trackingmore.com/images/icons/express/alljoy.png,CN,http://www.alljoylogistics.com/cx.php?id=1,Alljoy
Echindia,global-routers,"+9172 9095 9131",http://www.globalrouters.cn/,express,//s.trackingmore.com/images/icons/express/global-routers.png,CN,,印态跨境
"Huida Express",huidaex,1-347-399-8336,http://huidaex.com/,express,//s.trackingmore.com/images/icons/express/huidaex.png,,http://huidaex.com/tracking?field_huida_tracking_number_value=******,美国汇达快递
"A PLUS EXPRESS",aplus100,1-917-682-5551,http://en.aplus100.com/Home/,express,//s.trackingmore.com/images/icons/express/aplus100.png,,http://en.aplus100.com/Waybills/Waybill/Query,美国汉邦快递
